"INDICATOR","HFA_25"
"IRL","","ALL","2009","2.06"
"IRL","","ALL","2010","2.06"
"IRL","","ALL","2011","2.02"
"IRL","","ALL","2012","1.99"
"IRL","","ALL","2013","1.96"
"IRL","","ALL","2014","1.94"
"IRL","","ALL","2015","1.86"
"IRL","","ALL","2016","1.81"
"IRL","","ALL","2017","1.8"
"IRL","","ALL","2018","1.8"
"IRL","","ALL","2019","1.7"
"IRL","","ALL","2020","1.6"
"ISL","","ALL","1980","2.5"
"ISL","","ALL","1981","2.3"
"ISL","","ALL","1982","2.3"
"ISL","","ALL","1983","2.2"
"ISL","","ALL","1984","2.1"
"ISL","","ALL","1985","1.9"
"ISL","","ALL","1986","1.9"
"ISL","","ALL","1987","2.1"
"ISL","","ALL","1988","2.3"
"ISL","","ALL","1989","2.2"
"ISL","","ALL","1990","2.3"
"ISL","","ALL","1991","2.2"
"ISL","","ALL","1992","2.2"
"ISL","","ALL","1993","2.2"
"ISL","","ALL","1994","2.1"
"ISL","","ALL","1995","2.1"
"ISL","","ALL","1996","2.1"
"ISL","","ALL","1997","2"
"ISL","","ALL","1998","2.05"
"ISL","","ALL","1999","2"
"ISL","","ALL","2000","2.1"
"ISL","","ALL","2001","1.95"
"ISL","","ALL","2002","1.93"
"ISL","","ALL","2003","1.99"
"ISL","","ALL","2004","2.03"
"ISL","","ALL","2005","2.05"
"ISL","","ALL","2006","2.07"
"ISL","","ALL","2007","2.09"
"ISL","","ALL","2008","2.14"
"ISL","","ALL","2009","2.22"
"ISL","","ALL","2010","2.2"
"ISL","","ALL","2011","2.02"
"ISL","","ALL","2012","2.04"
"ISL","","ALL","2013","1.93"
"ISL","","ALL","2014","1.93"
"ISL","","ALL","2015","1.81"
"ISL","","ALL","2016","1.75"
"ISL","","ALL","2017","1.71"
"ISL","","ALL","2018","1.71"
"ISL","","ALL","2019","1.75"
"ISL","","ALL","2020","1.72"
"ISL","","ALL","2021","1.82"
"ISR","","ALL","1970","3.8"
"ISR","","ALL","1980","3.2"
"ISR","","ALL","1981","3.06"
"ISR","","ALL","1982","3.12"
"ISR","","ALL","1983","3.14"
"ISR","","ALL","1984","3.13"
"ISR","","ALL","1985","3.12"
"ISR","","ALL","1986","3.09"
"ISR","","ALL","1987","3.05"
"ISR","","ALL","1988","3.1"
"ISR","","ALL","1989","2.9"
"ISR","","ALL","1990","2.8"
"ISR","","ALL","1991","2.8"
"ISR","","ALL","1992","2.7"
"ISR","","ALL","1993","2.92"
"ISR","","ALL","1994","2.9"
"ISR","","ALL","1995","2.88"
"ISR","","ALL","1996","2.94"
"ISR","","ALL","1997","2.93"
"ISR","","ALL","1998","2.98"
"ISR","","ALL","1999","2.94"
"ISR","","ALL","2000","2.95"
"ISR","","ALL","2001","2.89"
"ISR","","ALL","2002","2.89"
"ISR","","ALL","2003","2.95"
"ISR","","ALL","2004","2.92"
"ISR","","ALL","2005","2.84"
"ISR","","ALL","2006","2.88"
"ISR","","ALL","2007","2.9"
"ISR","","ALL","2008","2.96"
"ISR","","ALL","2009","2.96"
"ISR","","ALL","2010","3.04"
"ISR","","ALL","2011","2.98"
"ISR","","ALL","2012","3.05"
"ISR","","ALL","2013","3.03"
"ISR","","ALL","2014","3.08"
"ISR","","ALL","2015","3.09"
"ISR","","ALL","2016","3.11"
"ISR","","ALL","2017","3.11"
"ISR","","ALL","2018","3.09"
"ISR","","ALL","2019","3.01"
"ISR","","ALL","2020","2.9"
"ITA","","ALL","1970","2.4"
"ITA","","ALL","1971","2.4"
"ITA","","ALL","1972","2.4"
"ITA","","ALL","1973","2.3"
"ITA","","ALL","1974","2.3"
"ITA","","ALL","1975","2.2"
"ITA","","ALL","1976","2.1"
"ITA","","ALL","1977","1.9"
"ITA","","ALL","1978","1.9"
"ITA","","ALL","1979","1.8"
"ITA","","ALL","1980","1.7"
"ITA","","ALL","1981","1.6"
"ITA","","ALL","1982","1.6"
"ITA","","ALL","1983","1.3"
"ITA","","ALL","1984","1.5"
"ITA","","ALL","1985","1.45"
"ITA","","ALL","1986","1.37"
"ITA","","ALL","1987","1.35"
"ITA","","ALL","1988","1.38"
"ITA","","ALL","1989","1.35"
"ITA","","ALL","1990","1.36"
"ITA","","ALL","1991","1.33"
"ITA","","ALL","1992","1.33"
"ITA","","ALL","1993","1.26"
"ITA","","ALL","1994","1.22"
"ITA","","ALL","1995","1.18"
"ITA","","ALL","1996","1.21"
"ITA","","ALL","1997","1.21"
"ITA","","ALL","1998","1.22"
"ITA","","ALL","1999","1.23"
"ITA","","ALL","2000","1.26"
"ITA","","ALL","2001","1.26"
"ITA","","ALL","2002","1.27"
"ITA","","ALL","2003","1.29"
"ITA","","ALL","2004","1.34"
"ITA","","ALL","2005","1.33"
"ITA","","ALL","2006","1.37"
"ITA","","ALL","2007","1.39"
"ITA","","ALL","2008","1.44"
"ITA","","ALL","2009","1.44"
"ITA","","ALL","2010","1.44"
"ITA","","ALL","2011","1.42"
"ITA","","ALL","2012","1.42"
"ITA","","ALL","2013","1.39"
"ITA","","ALL","2014","1.38"
"ITA","","ALL","2015","1.36"
"ITA","","ALL","2016","1.36"
"ITA","","ALL","2017","1.34"
"ITA","","ALL","2018","1.31"
"ITA","","ALL","2019","1.27"
"ITA","","ALL","2020","1.24"
"KAZ","","ALL","1970","3.4"
"KAZ","","ALL","1980","2.9"
"KAZ","","ALL","1981","2.9"
"KAZ","","ALL","1983","2.91"
"KAZ","","ALL","1985","3.03"
"KAZ","","ALL","1986","3.08"
"KAZ","","ALL","1987","3.16"
"KAZ","","ALL","1988","3.12"
"KAZ","","ALL","1989","2.81"
"KAZ","","ALL","1990","2.76"
"KAZ","","ALL","1991","2.72"
"KAZ","","ALL","1992","2.62"
"KAZ","","ALL","1993","2.45"
"KAZ","","ALL","1994","2.41"
"KAZ","","ALL","1995","2.22"
"KAZ","","ALL","1996","2.05"
"KAZ","","ALL","1997","1.9"
"KAZ","","ALL","1998","1.84"
"KAZ","","ALL","1999","1.8"
"KAZ","","ALL","2000","1.85"
"KAZ","","ALL","2001","1.84"
"KAZ","","ALL","2002","1.88"
"KAZ","","ALL","2003","2.03"
"KAZ","","ALL","2004","2.21"
"KAZ","","ALL","2005","2.22"
"KAZ","","ALL","2006","2.36"
"KAZ","","ALL","2007","2.47"
"KAZ","","ALL","2008","2.68"
"KAZ","","ALL","2009","2.55"
"KAZ","","ALL","2010","2.59"
"KAZ","","ALL","2011","2.59"
"KAZ","","ALL","2012","2.62"
"KAZ","","ALL","2013","2.64"
"KAZ","","ALL","2014","2.73"
"KAZ","","ALL","2015","2.74"
"KAZ","","ALL","2016","2.77"
"KAZ","","ALL","2017","2.73"
"KAZ","","ALL","2018","2.84"
"KAZ","","ALL","2019","2.9"
"KGZ","","ALL","1970","4.9"
"KGZ","","ALL","1980","4.1"
"KGZ","","ALL","1989","3.81"
"KGZ","","ALL","1990","3.6"
"KGZ","","ALL","1991","3.6"
"KGZ","","ALL","1992","3.5"
"KGZ","","ALL","1993","3.1"
"KGZ","","ALL","1994","2.9"
"KGZ","","ALL","1995","3.1"
"KGZ","","ALL","1996","2.8"
"KGZ","","ALL","1997","2.6"
"KGZ","","ALL","1998","2.7"
"KGZ","","ALL","1999","2.6"
"KGZ","","ALL","2000","2.4"
"KGZ","","ALL","2001","2.4"
"KGZ","","ALL","2002","2.5"
"KGZ","","ALL","2003","2.5"
"KGZ","","ALL","2004","2.6"
"KGZ","","ALL","2005","2.5"
"KGZ","","ALL","2006","2.7"
"KGZ","","ALL","2007","2.8"
"KGZ","","ALL","2008","2.8"
"KGZ","","ALL","2009","2.9"
"KGZ","","ALL","2010","3"
"KGZ","","ALL","2011","3.1"
"KGZ","","ALL","2012","3.1"
"KGZ","","ALL","2013","3.1"
"KGZ","","ALL","2014","3.2"
"KGZ","","ALL","2015","3.2"
"KGZ","","ALL","2016","3.1"
"KGZ","","ALL","2017","3"
"KGZ","","ALL","2018","3.3"
"KGZ","","ALL","2019","3.3"
"LTU","","ALL","1970","2.39"
"LTU","","ALL","1971","2.3"
"LTU","","ALL","1972","2.3"
"LTU","","ALL","1973","2.2"
"LTU","","ALL","1974","2.2"
"LTU","","ALL","1975","2.18"
"LTU","","ALL","1976","2.1"
"LTU","","ALL","1977","2.1"
"LTU","","ALL","1978","2.1"
"LTU","","ALL","1979","2.1"
"LTU","","ALL","1980","1.99"
"LTU","","ALL","1981","2"
"LTU","","ALL","1982","2"
"LTU","","ALL","1983","2"
"LTU","","ALL","1984","2.1"
"LTU","","ALL","1985","2.08"
"LTU","","ALL","1986","2.12"
"LTU","","ALL","1987","2.11"
"LTU","","ALL","1988","2.02"
"LTU","","ALL","1989","1.98"
"LTU","","ALL","1990","2.03"
"LTU","","ALL","1991","2.01"
"LTU","","ALL","1992","1.97"
"LTU","","ALL","1993","1.74"
"LTU","","ALL","1994","1.57"
"LTU","","ALL","1995","1.55"
"LTU","","ALL","1996","1.49"
"LTU","","ALL","1997","1.47"
"LTU","","ALL","1998","1.46"
"LTU","","ALL","1999","1.46"
"LTU","","ALL","2000","1.39"
"LTU","","ALL","2001","1.29"
"LTU","","ALL","2002","1.23"
"LTU","","ALL","2003","1.26"
"LTU","","ALL","2004","1.27"
"LTU","","ALL","2005","1.29"
"LTU","","ALL","2006","1.33"
"LTU","","ALL","2007","1.36"
"LTU","","ALL","2008","1.45"
"LTU","","ALL","2009","1.5"
"LTU","","ALL","2010","1.5"
"LTU","","ALL","2011","1.55"
"LTU","","ALL","2012","1.6"
"LTU","","ALL","2013","1.59"
"LTU","","ALL","2014","1.63"
"LTU","","ALL","2015","1.7"
"LTU","","ALL","2016","1.69"
"LTU","","ALL","2017","1.63"
"LTU","","ALL","2018","1.63"
"LTU","","ALL","2019","1.61"
"LTU","","ALL","2020","1.48"
"LUX","","ALL","1970","1.97"
"LUX","","ALL","1971","1.92"
"LUX","","ALL","1972","1.72"
"LUX","","ALL","1973","1.52"
"LUX","","ALL","1974","1.55"
"LUX","","ALL","1975","1.63"
"LUX","","ALL","1976","1.46"
"LUX","","ALL","1977","1.45"
"LUX","","ALL","1978","1.49"
"LUX","","ALL","1979","1.47"
"LUX","","ALL","1980","1.5"
"LUX","","ALL","1981","1.55"
"LUX","","ALL","1982","1.49"
"LUX","","ALL","1983","1.44"
"LUX","","ALL","1984","1.42"
"LUX","","ALL","1985","1.38"
"LUX","","ALL","1986","1.44"
"LUX","","ALL","1987","1.39"
"LUX","","ALL","1988","1.51"
"LUX","","ALL","1989","1.52"
"LUX","","ALL","1990","1.62"
"LUX","","ALL","1991","1.6"
"LUX","","ALL","1992","1.67"
"LUX","","ALL","1993","1.69"
"LUX","","ALL","1994","1.72"
"LUX","","ALL","1995","1.67"
"LUX","","ALL","1996","1.76"
"LUX","","ALL","1997","1.71"
"LUX","","ALL","1998","1.67"
"LUX","","ALL","1999","1.71"
"LUX","","ALL","2000","1.78"
"LUX","","ALL","2001","1.66"
"LUX","","ALL","2002","1.63"
"LUX","","ALL","2003","1.62"
"LUX","","ALL","2004","1.66"
"LUX","","ALL","2005","1.62"
"LUX","","ALL","2006","1.64"
"LUX","","ALL","2007","1.61"
"LUX","","ALL","2008","1.6"
"LUX","","ALL","2009","1.59"
"LUX","","ALL","2010","1.63"
"LUX","","ALL","2011","1.51"
"LUX","","ALL","2012","1.57"
"LUX","","ALL","2013","1.55"
"LUX","","ALL","2014","1.5"
"LUX","","ALL","2015","1.47"
"LUX","","ALL","2016","1.4"
"LUX","","ALL","2017","1.39"
"LUX","","ALL","2018","1.38"
"LUX","","ALL","2019","1.34"
"LUX","","ALL","2020","1.37"
"LVA","","ALL","1970","1.9"
"LVA","","ALL","1980","2"
"LVA","","ALL","1985","2.08"
"LVA","","ALL","1986","2.21"
"LVA","","ALL","1987","2.21"
"LVA","","ALL","1988","2.16"
"LVA","","ALL","1989","2.04"
"LVA","","ALL","1990","2"
"LVA","","ALL","1991","1.86"
"LVA","","ALL","1992","1.74"
"LVA","","ALL","1993","1.52"
"LVA","","ALL","1994","1.41"
"LVA","","ALL","1995","1.27"
"LVA","","ALL","1996","1.18"
"LVA","","ALL","1997","1.13"
"LVA","","ALL","1998","1.12"
"LVA","","ALL","1999","1.18"
"LVA","","ALL","2000","1.25"
"LVA","","ALL","2001","1.22"
"LVA","","ALL","2002","1.25"
"LVA","","ALL","2003","1.32"
"LVA","","ALL","2004","1.29"
"LVA","","ALL","2005","1.39"
"LVA","","ALL","2006","1.46"
"LVA","","ALL","2007","1.54"
"LVA","","ALL","2008","1.58"
"LVA","","ALL","2009","1.46"
"LVA","","ALL","2010","1.36"
"LVA","","ALL","2011","1.33"
"LVA","","ALL","2012","1.44"
"LVA","","ALL","2013","1.52"
"LVA","","ALL","2014","1.65"
"LVA","","ALL","2015","1.7"
"LVA","","ALL","2016","1.74"
"LVA","","ALL","2017","1.69"
"LVA","","ALL","2018","1.6"
"LVA","","ALL","2019","1.61"
"LVA","","ALL","2020","1.55"
"MCO","","ALL","1991","1.8"
"MCO","","ALL","2001","1.8"
"MCO","","ALL","2003","1.8"
"MCO","","ALL","2015","2.3"
"MCO","","ALL","2016","2.6"
"MCO","","ALL","2017","2.5"
"MCO","","ALL","2018","2.5"
"MCO","","ALL","2019","2.5"
"MCO","","ALL","2020","2.4"
"MCO","","ALL","2021","2.5"
"MDA","","ALL","1970","2.6"
"MDA","","ALL","1980","2.4"
"MDA","","ALL","1981","2.39"
"MDA","","ALL","1982","2.43"
"MDA","","ALL","1983","2.58"
"MDA","","ALL","1984","2.67"
"MDA","","ALL","1985","2.66"
"MDA","","ALL","1986","2.75"
"MDA","","ALL","1987","2.78"
"MDA","","ALL","1988","2.64"
"MDA","","ALL","1989","2.46"
"MDA","","ALL","1990","2.39"
"MDA","","ALL","1991","2.26"
"MDA","","ALL","1992","2.21"
"MDA","","ALL","1993","2.1"
"MDA","","ALL","1994","1.95"
"MDA","","ALL","1995","1.76"
"MDA","","ALL","1996","1.6"
"MDA","","ALL","1997","1.67"
"MDA","","ALL","1998","1.49"
"MDA","","ALL","1999","1.39"
"MDA","","ALL","2000","1.29"
"MDA","","ALL","2001","1.25"
"MDA","","ALL","2002","1.28"
"MDA","","ALL","2003","1.22"
"MDA","","ALL","2004","1.26"
"MDA","","ALL","2005","1.27"
"MDA","","ALL","2006","1.2"
"MDA","","ALL","2007","1.3"
"MDA","","ALL","2008","1.3"
"MDA","","ALL","2009","1.3"
"MDA","","ALL","2010","1.3"
"MDA","","ALL","2011","1.3"
"MDA","","ALL","2012","1.3"
"MDA","","ALL","2013","1.2"
"MDA","","ALL","2014","1.82"
"MDA","","ALL","2015","1.87"
"MDA","","ALL","2016","1.89"
"MDA","","ALL","2017","1.81"
"MDA","","ALL","2018","1.81"
"MDA","","ALL","2019","1.78"
"MDA","","ALL","2020","1.76"
"MDA","","ALL","2021","1.73"
"MKD","","ALL","1980","2.5"
"MKD","","ALL","1985","2.31"
"MKD","","ALL","1986","2.26"
"MKD","","ALL","1987","2.27"
"MKD","","ALL","1988","2.21"
"MKD","","ALL","1989","2.09"
"MKD","","ALL","1990","2.06"
"MKD","","ALL","1991","2.3"
"MKD","","ALL","1992","2.18"
"MKD","","ALL","1993","2.16"
"MKD","","ALL","1994","2.2"
"MKD","","ALL","1995","2.1"
"MKD","","ALL","1996","2.1"
"MKD","","ALL","1997","1.9"
"MKD","","ALL","1998","1.9"
"MKD","","ALL","1999","1.9"
"MKD","","ALL","2000","1.9"
"MKD","","ALL","2001","1.8"
"MKD","","ALL","2002","1.75"
"MKD","","ALL","2003","1.54"
"MKD","","ALL","2004","1.52"
"MKD","","ALL","2005","1.46"
"MKD","","ALL","2006","1.46"
"MKD","","ALL","2007","1.46"
"MKD","","ALL","2008","1.46"
"MKD","","ALL","2009","1.52"
"MKD","","ALL","2010","1.55"
"MKD","","ALL","2011","1.46"
"MKD","","ALL","2012","1.51"
"MKD","","ALL","2013","1.48"
"MKD","","ALL","2014","1.52"
"MKD","","ALL","2015","1.49"
"MKD","","ALL","2016","1.5"
"MKD","","ALL","2017","1.43"
"MKD","","ALL","2018","1.42"
"MKD","","ALL","2019","1.3"
"MKD","","ALL","2020","1.31"
"MLT","","ALL","1984","2"
"MLT","","ALL","1985","1.9"
"MLT","","ALL","1986","1.9"
"MLT","","ALL","1987","2"
"MLT","","ALL","1988","2.1"
"MLT","","ALL","1989","2.1"
"MLT","","ALL","1990","2"
"MLT","","ALL","1991","2"
"MLT","","ALL","1992","2.1"
"MLT","","ALL","1993","2"
"MLT","","ALL","1994","1.9"
"MLT","","ALL","1995","1.8"
"MLT","","ALL","1996","2"
"MLT","","ALL","1997","2"
"MLT","","ALL","1998","1.8"
"MLT","","ALL","1999","1.7"
"MLT","","ALL","2000","1.7"
"MLT","","ALL","2001","1.5"
"MLT","","ALL","2002","1.4"
"MLT","","ALL","2003","1.5"
"MLT","","ALL","2004","1.37"
"MLT","","ALL","2005","1.37"
"MLT","","ALL","2006","1.41"
"MLT","","ALL","2007","1.37"
"MLT","","ALL","2008","1.4"
"MLT","","ALL","2009","1.4"
"MLT","","ALL","2010","1.4"
"MLT","","ALL","2011","1.5"
"MLT","","ALL","2012","1.36"
"MLT","","ALL","2013","1.36"
"MLT","","ALL","2014","1.38"
"MLT","","ALL","2015","1.37"
"MLT","","ALL","2016","1.37"
"MLT","","ALL","2017","1.26"
"MLT","","ALL","2018","1.23"
"MLT","","ALL","2019","1.14"
"MNE","","ALL","2000","1.85"
"MNE","","ALL","2003","1.83"
"MNE","","ALL","2004","1.71"
"MNE","","ALL","2005","1.6"
"MNE","","ALL","2006","1.64"
"MNE","","ALL","2007","1.69"
"MNE","","ALL","2008","1.8"
"MNE","","ALL","2009","1.85"
"MNE","","ALL","2010","1.66"
"MNE","","ALL","2011","1.65"
"MNE","","ALL","2012","1.71"
"MNE","","ALL","2013","1.73"
"MNE","","ALL","2014","1.75"
"MNE","","ALL","2015","1.7"
"MNE","","ALL","2016","1.8"
"MNE","","ALL","2017","1.8"
"MNE","","ALL","2018","1.8"
"MNE","","ALL","2019","1.8"
"MNE","","ALL","2020","1.7"
"NLD","","ALL","1980","1.6"
"NLD","","ALL","1983","1.5"
"NLD","","ALL","1989","1.5"
"NLD","","ALL","1990","1.62"
"NLD","","ALL","1991","1.61"
"NLD","","ALL","1992","1.59"
"NLD","","ALL","1993","1.57"
"NLD","","ALL","1994","1.57"
"NLD","","ALL","1995","1.53"
"NLD","","ALL","1996","1.53"
"NLD","","ALL","1997","1.56"
"NLD","","ALL","1998","1.63"
"NLD","","ALL","1999","1.65"
"NLD","","ALL","2000","1.72"
"NLD","","ALL","2001","1.71"
"NLD","","ALL","2002","1.73"
"NLD","","ALL","2003","1.75"
"NLD","","ALL","2004","1.73"
"NLD","","ALL","2005","1.71"
"NLD","","ALL","2006","1.72"
"NLD","","ALL","2007","1.72"
"NLD","","ALL","2008","1.77"
"NLD","","ALL","2009","1.79"
"NLD","","ALL","2010","1.8"
"NLD","","ALL","2011","1.76"
"NLD","","ALL","2012","1.72"
"NLD","","ALL","2013","1.68"
"NLD","","ALL","2014","1.71"
"NLD","","ALL","2015","1.66"
"NLD","","ALL","2016","1.66"
"NLD","","ALL","2017","1.62"
"NLD","","ALL","2018","1.59"
"NLD","","ALL","2019","1.57"
"NLD","","ALL","2020","1.54"
"NOR","","ALL","1980","1.7"
"NOR","","ALL","1983","1.7"
"NOR","","ALL","1989","1.8"
"NOR","","ALL","1990","1.8"
"NOR","","ALL","1991","1.92"
"NOR","","ALL","1992","1.88"
"NOR","","ALL","1993","1.86"
"NOR","","ALL","1994","1.87"
"NOR","","ALL","1995","1.87"
"NOR","","ALL","1996","1.89"
"NOR","","ALL","1997","1.86"
"NOR","","ALL","1998","1.81"
"NOR","","ALL","1999","1.85"
"NOR","","ALL","2000","1.85"
"NOR","","ALL","2001","1.78"
"NOR","","ALL","2002","1.75"
"NOR","","ALL","2003","1.8"
"NOR","","ALL","2004","1.81"
"NOR","","ALL","2005","1.84"
"NOR","","ALL","2006","1.9"
"NOR","","ALL","2007","1.9"
"NOR","","ALL","2008","1.96"
"NOR","","ALL","2009","1.98"
"NOR","","ALL","2010","1.95"
"NOR","","ALL","2011","1.88"
"NOR","","ALL","2012","1.85"
"NOR","","ALL","2013","1.78"
"NOR","","ALL","2014","1.76"
"NOR","","ALL","2015","1.73"
"NOR","","ALL","2016","1.71"
"NOR","","ALL","2017","1.62"
"NOR","","ALL","2018","1.56"
"NOR","","ALL","2019","1.53"
"NOR","","ALL","2020","1.48"
"","NORDIC","ALL","1980","1.64"
"","NORDIC","ALL","1981","1.6"
"","NORDIC","ALL","1982","1.61"
"","NORDIC","ALL","1983","1.61"
"","NORDIC","ALL","1984","1.63"
"","NORDIC","ALL","1985","1.64"
"","NORDIC","ALL","1986","1.68"
"","NORDIC","ALL","1987","1.7"
"","NORDIC","ALL","1988","1.79"
"","NORDIC","ALL","1989","1.82"
"","NORDIC","ALL","1990","1.9"
"","NORDIC","ALL","1991","1.92"
"","NORDIC","ALL","1992","1.93"
"","NORDIC","ALL","1993","1.86"
"","NORDIC","ALL","1994","1.86"
"","NORDIC","ALL","1995","1.79"
"","NORDIC","ALL","1996","1.72"
"","NORDIC","ALL","1997","1.7"
"","NORDIC","ALL","1998","1.66"
"","NORDIC","ALL","1999","1.66"
"","NORDIC","ALL","2000","1.7"
"","NORDIC","ALL","2001","1.69"
"","NORDIC","ALL","2002","1.7"
"","NORDIC","ALL","2003","1.75"
"","NORDIC","ALL","2004","1.78"
"","NORDIC","ALL","2005","1.8"
"","NORDIC","ALL","2006","1.86"
"","NORDIC","ALL","2007","1.87"
"","NORDIC","ALL","2008","1.91"
"","NORDIC","ALL","2009","1.91"
"","NORDIC","ALL","2010","1.93"
"","NORDIC","ALL","2011","1.85"
"","NORDIC","ALL","2012","1.83"
"","NORDIC","ALL","2013","1.79"
"","NORDIC","ALL","2014","1.78"
"","NORDIC","ALL","2015","1.75"
"","NORDIC","ALL","2016","1.75"
"","NORDIC","ALL","2017","1.68"
"","NORDIC","ALL","2018","1.64"
"","NORDIC","ALL","2019","1.59"
"","NORDIC","ALL","2020","1.57"
"POL","","ALL","1970","2.2"
"POL","","ALL","1980","2.3"
"POL","","ALL","1983","2.4"
"POL","","ALL","1989","2.1"
"POL","","ALL","1990","2.04"
"POL","","ALL","1991","2.1"
"POL","","ALL","1992","1.9"
"POL","","ALL","1993","1.85"
"POL","","ALL","1994","1.8"
"POL","","ALL","1995","1.8"
"POL","","ALL","1996","1.58"
"POL","","ALL","1997","1.51"
"POL","","ALL","1998","1.43"
"POL","","ALL","1999","1.37"
"POL","","ALL","2000","1.37"
